Flow Duration,Total Backward Packets,FIN Flag Count,PortScan_Predicted,Ground_Label
254152,2,0,0,0
24917,4,0,0,0
212,2,0,0,0
60037,2,0,0,0
24245,2,0,0,0
225,2,0,0,0
24380,4,0,0,0
138556,2,0,0,0
10725334,22,0,0,0
187,2,0,1,0
168,2,0,1,0
1050,2,0,0,0
116829493,58,0,0,0
4047677,7,0,0,0
107316,0,0,0,0
2719908,8,0,0,0
92490,0,0,0,0
2429386,9,0,0,0
120,0,0,0,0
2375829,9,0,0,0
305405,0,0,0,0
525518,8,0,0,0
5514193,7,0,0,0
22227,0,0,0,0
116849744,27,0,0,0
6945319,8,0,0,0
119660395,20,0,0,0
11622515,10,0,0,0
136,0,0,0,0
2569172,9,0,0,0
265169,0,0,0,0
37860,0,0,0,0
718181,10,0,0,0
10936192,12,0,0,0
208,0,0,0,0
8484726,7,0,0,0
5620132,6,0,0,0
66659,0,0,0,0
114830,0,0,0,0
11596945,9,0,0,0
85945,0,0,0,0
5626556,2,0,0,0
3880673,10,0,0,0
6691324,8,0,0,0
1404602,0,0,0,0
5900543,5,0,0,0
360790,3,0,0,0
118597085,18,0,0,0
63826939,12,0,0,0
6690616,4,0,0,0
118425649,17,0,0,0
122500,1,0,0,0
6803846,1,0,0,0
394652,3,0,0,0
278645,1,0,0,0
618794,3,0,0,0
36612139,7,0,0,0
31720024,9,0,0,0
5939144,1,0,0,0
5939028,1,0,0,0
191,0,0,0,0
119886360,20,0,0,0
5508767,1,0,0,0
5599253,1,0,0,0
19778120,6,0,0,0
25956160,6,0,0,0
161,0,0,0,0
77,0,0,0,0
82749413,21,0,0,0
5441673,1,0,0,0
5441780,1,0,0,0
51182369,9,0,0,0
80624175,11,0,0,0
6041907,1,0,0,0
76270321,13,0,0,0
91219040,14,0,0,0
72263056,15,0,0,0
5701117,1,0,0,0
5700472,1,0,0,0
5773979,1,0,0,0
52028276,9,0,0,0
112999080,16,0,0,0
118295774,16,0,0,0
6691686,1,0,0,0
6692030,1,0,0,0
6750878,1,0,0,0
90135358,13,0,0,0
92,0,0,0,0
116992898,6,0,0,0
118133345,18,0,0,0
4900676,4,0,0,0
77201,1,0,0,0
98747103,19,0,0,0
63565341,13,0,0,0
6692118,7,0,0,0
63337882,14,0,0,0
67484551,16,0,0,0
69903070,18,0,0,0
66062564,17,0,0,0
64626129,14,0,0,0
6944980,7,0,0,0
61783511,14,0,0,0
63118575,11,0,0,0
64167919,15,0,0,0
63032706,13,0,0,0
6945556,5,0,0,0
75459749,17,0,0,0
118090291,15,0,0,0
21597834,11,0,0,0
6691532,7,0,0,0
100964,5,0,0,0
101525,5,0,0,0
99157,0,0,0,0
99661,0,0,0,0
5531988,1,0,0,0
273118,4,0,0,0
444372,0,0,0,0
596504,4,0,0,0
1542647,0,0,0,0
99720,0,0,0,0
264950,4,0,0,0
253132,4,0,0,0
375988,5,0,0,0
399225,5,0,0,0
316726,0,0,0,0
277232,0,0,0,0
5722332,1,0,0,0
418899,0,0,0,0
318783,5,0,0,0
274572,0,0,0,0
537440,9,0,0,0
47050702,69,0,0,0
198,0,0,0,0
62922532,15,0,0,0
5435663,4,0,0,0
63203880,13,0,0,0
12128926,12,0,0,0
12129264,12,0,0,0
5497208,9,0,0,0
6721580,9,0,0,0
114168686,49,0,0,0
64182028,15,0,0,0
6691674,7,0,0,0
34026691,12,0,0,0
117652712,19,0,0,0
607730,3,0,0,0
115937225,14,0,0,0
115596356,14,0,0,0
117718940,13,0,0,0
5113357,1,0,0,0
119396617,25,0,0,0
119585453,26,0,0,0
62596673,37,0,0,0
119398407,35,0,0,0
2194238,9,0,0,0
2330540,9,0,0,0
61978812,21,0,0,0
2302405,9,0,0,0
2555047,8,0,0,0
60838028,13,0,0,0
60838486,13,0,0,0
69540758,17,0,0,0
61273698,13,0,0,0
61273300,13,0,0,0
61302369,14,0,0,0
62257368,13,0,0,0
5264703,6,0,0,0
61249292,13,0,0,0
64658952,15,0,0,0
14387858,8,0,0,0
3061418,10,0,0,0
5759,0,0,0,0
67737357,16,0,0,0
10374493,10,0,0,0
10375284,10,0,0,0
10352953,11,0,0,0
10721734,13,0,0,0
5701685,4,0,0,0
149,1,0,0,0
74473,0,0,0,0
73696,1,0,0,0
96016,0,0,0,0
89134,0,0,0,0
12780502,10,0,0,0
13106688,9,0,0,0
6372103,4,0,0,0
6804337,4,0,0,0
6804933,4,0,0,0
305454,0,0,0,0
83636,0,0,0,0
12874655,9,0,0,0
192,0,0,0,0
119043117,16,0,0,0
3252351,18,0,0,0
3254188,24,0,0,0
3274334,15,0,0,0
3256140,23,0,0,0
3274120,22,0,0,0
63476054,64,0,0,0
1059969,0,0,0,0
1058486,0,0,0,0
1057021,0,0,0,0
1415220,0,0,0,0
1550949,0,0,0,0
118987899,16,0,0,0
4936535,3,0,0,0
12221,0,0,0,0
74457898,14,0,0,0
7475946,1,0,0,0
113763772,15,0,0,0
113810738,15,0,0,0
5702103,6,0,0,0
117473078,19,0,0,0
70455714,16,0,0,0
66936839,14,0,0,0
1175220,6,0,0,0
1187894,6,0,0,0
5421653,5,0,0,0
5421987,5,0,0,0
709459,0,0,0,0
722064,0,0,0,0
3763209,12,0,0,0
1471620,0,0,0,0
1976393,10,0,0,0
412173,0,0,0,0
1184495,10,0,0,0
5721834,7,0,0,0
302935,0,0,0,0
2984768,8,0,0,0
609717,0,0,0,0
16259865,8,0,0,0
156,0,0,0,0
38044639,13,0,0,0
4545755,10,0,0,0
310665,0,0,0,0
921059,9,0,0,0
928165,10,0,0,0
923205,10,0,0,0
923578,10,0,0,0
112760,1,0,0,0
112652,1,0,0,0
120691,1,0,0,0
112425,1,0,0,0
2259318,8,0,0,0
2564609,14,0,0,0
29094,0,0,0,0
179,0,0,0,0
1968176,11,0,0,0
2219277,6,0,0,0
167,0,0,0,0
175,0,0,0,0
5562675,13,0,0,0
6343478,6,0,0,0
481326,0,0,0,0
7707578,6,0,0,0
8982112,9,0,0,0
20379,0,0,0,0
86502,10,0,0,0
139545,0,0,0,0
66521339,17,0,0,0
63001754,34,0,0,0
1512965,10,0,0,0
118457841,16,0,0,0
129872,2,0,0,0
4115148,9,0,0,0
3701464,9,0,0,0
5246704,6,0,0,0
61226412,16,0,0,0
17990564,11,0,0,0
2000647,6,0,0,0
39694,0,0,0,0
16624,1,0,0,0
4,0,0,0,0
166,1,0,0,0
240,2,0,0,0
80,2,0,1,0
81,2,0,1,0
4,0,0,0,0
1572635,11,0,0,0
95147,1,0,0,0
726641,10,0,0,0
95020,1,0,0,0
59,0,0,0,0
4384726,1,0,0,0
4386966,2,0,0,0
13,3,1,1,0
3386770,1,0,0,0
4383505,1,0,0,0
5383787,1,0,0,0
995751,3,0,0,0
63592319,2,0,0,0
5070624,1,0,0,0
116618578,7,0,0,0
63541859,4,0,0,0
63545087,2,0,0,0
63554066,2,0,0,0
63554471,2,0,0,0
63541879,2,0,0,0
70121378,9,0,0,0
62590235,2,0,0,0
63554382,4,0,0,0
227,2,0,0,0
222,2,0,0,0
48400,2,0,0,0
190,2,0,1,0
199,2,0,1,0
1973196,23,0,0,0
151,0,0,0,0
110498016,12,0,0,0
110497983,12,0,0,0
7,1,0,1,0
512560,0,0,0,0
56,0,0,0,0
119985176,310,0,0,0
15397616,2,0,0,0
40493128,6,0,0,0
15194910,2,0,0,0
15194838,2,0,0,0
4378948,1,0,0,0
3,0,0,0,0
4,0,0,0,0
4,0,0,0,0
70,1,0,1,0
3,0,0,0,0
999709,0,0,0,0
4,0,0,0,0
368,1,0,0,0
23936,23,0,0,0
23233,24,0,0,0
15242,43,0,0,0
9941,43,0,0,0
9310,40,0,0,0
24050,25,0,0,0
9526,40,0,0,0
17403,43,0,0,0
12611,6,0,0,0
9929,40,0,0,0
14647,1,0,0,0
15204,25,0,0,0
8605,13,0,0,0
23861,26,0,0,0
12154,1,0,0,0
9648,41,0,0,0
9527,41,0,0,0
23893,23,0,0,0
1,0,0,0,0
998684,0,0,0,0
258,0,0,0,0
3,1,0,1,0
91,1,0,1,0
63,1,0,1,0
192,3,0,1,0
89,1,0,1,0
64,1,0,1,0
58,1,0,1,0
77,1,0,1,0
98,1,0,1,0
3,0,0,0,0
56,1,0,1,0
128,1,0,0,0
102,1,0,0,0
30,1,0,1,0
57,1,0,1,0
54,1,0,1,0
95,1,0,1,0
122,1,0,0,0
44,1,0,1,0
4,0,0,0,0
47,1,0,1,0
255,0,0,0,0
4,0,0,0,0
87,1,0,1,0
41,1,0,1,0
3,0,0,0,0
8,1,0,1,0
60,1,0,1,0
16,0,0,0,0
7,0,0,0,0
140,2,0,1,0
1,0,0,0,0
3,0,0,0,0
69,1,0,1,0
4,0,0,0,0
3,0,0,0,0
3,0,0,0,0
999923,0,0,0,0
410591,1,1,1,0
95,1,0,1,0
98,1,0,1,0
23,1,0,1,0
686,0,0,0,0
48,1,0,1,0
60,1,0,1,0
75,1,0,1,0
21,1,0,1,0
100,1,0,1,0
1,0,0,0,0
1,0,0,0,0
28,1,0,1,0
80,1,0,1,0
182,1,0,0,0
58,1,0,1,0
104,1,0,0,0
1,0,0,0,0
19,1,0,1,0
94,1,0,1,0
190,0,0,0,0
56,1,0,1,0
121,0,0,0,0
4356,0,0,0,0
3,0,0,0,0
5,1,0,1,0
30,1,0,1,0
72,1,0,1,0
80,1,0,1,0
84,1,0,1,0
49,1,0,1,0
57,1,0,1,0
79,1,0,1,0
3,0,0,0,0
110379,1,0,0,0
18,0,0,0,0
4,0,0,0,0
3,0,0,0,0
3,0,0,0,0
285448,0,0,0,0
117,1,0,0,0
67,1,0,1,0
27,1,0,1,0
3,0,0,0,0
996811,0,0,0,0
4,0,0,0,0
205,0,0,0,0
3,0,0,0,0
1,0,0,0,0
3,0,0,0,0
1,0,0,0,0
3,0,0,0,0
4,0,0,0,0
999353,0,0,0,0
39400,0,0,0,0
39,1,0,1,0
56,1,0,1,0
74,1,0,1,0
60,1,0,1,0
46,1,0,1,0
46,1,0,1,0
48,0,0,0,0
52,1,0,1,0
77,1,0,1,0
242,0,0,0,0
385,1,0,0,0
15459,1,0,0,0
12816,0,0,0,0
3,0,0,0,0
17,1,0,1,0
3,0,0,0,0
54,1,0,1,0
208,1,0,0,0
102,2,0,1,0
249,1,0,0,0
4,0,0,0,0
5,0,0,0,0
5,0,0,0,0
92,1,0,1,0
3,0,0,0,0
479,0,0,0,0
250,1,0,0,0
84,1,0,1,0
67,1,0,1,0
61,1,0,1,0
43,1,0,1,0
58,1,0,1,0
53,1,0,1,0
1,0,0,0,0
47,3,0,1,0
105,1,0,0,0
114084,1,0,0,0
55587,1,0,0,0
6895,1,0,0,0
6814,1,0,0,0
769,0,0,0,0
47,0,0,0,0
4,0,0,0,0
220,0,0,0,0
3,0,0,0,0
0,0,0,0,0
111,1,0,0,0
4,0,0,0,0
4,0,0,0,0
93,1,0,1,0
86,1,0,1,0
82,1,0,1,0
195,1,0,0,0
93,1,0,1,0
3,0,0,0,0
3,0,0,0,0
3,0,0,0,0
3,0,0,0,0
3,0,0,0,0
1,0,0,0,0
83392,1,0,0,0
48,0,0,0,0
34209,1,0,0,0
35453,1,0,0,0
34481,1,0,0,0
34641,1,0,0,0
34176,1,0,0,0
58,1,0,1,0
28489,1,0,0,0
7797,0,0,0,0
67,1,0,1,0
3,0,0,0,0
3,0,0,0,0
70,0,0,0,0
48,0,0,0,0
3,0,0,0,0
52,1,0,1,0
18687,2,0,0,0
71,1,0,1,0
151,1,0,0,0
152,1,0,0,0
56,1,0,1,0
64,1,0,1,0
4,0,0,0,0
4,0,0,0,0
80,1,0,1,0
3,0,0,0,0
22,1,0,1,0
46,0,0,0,0
360204,0,0,0,0
3,0,0,0,0
318,1,0,0,0
4,0,0,0,0
56,1,0,1,0
24,1,0,1,0
57,1,0,1,0
55,1,0,1,0
70,1,0,1,0
3,0,0,0,0
22,1,0,1,0
44,0,0,0,0
265,0,0,0,0
3,0,0,0,0
66,1,0,1,0
3,0,0,0,0
48,0,0,0,0
3,0,0,0,0
263,2,0,0,0
297,2,0,0,0
300,2,0,0,0
312,2,0,0,0
60239921,13,0,0,0
1655810,23,0,0,0
49,0,0,0,0
5131222,7,0,0,0
116187741,71,0,0,0
5633414,6,0,0,0
5633353,6,0,0,0
5126680,4,0,0,0
5127257,4,0,0,0
119994697,35,0,0,0
110911588,32,0,0,0
119950957,29,0,0,0
116242730,19,0,0,0
5800962,4,0,0,0
115222971,36,0,0,0
5132713,6,0,0,0
5862137,5,0,0,0
173844,7,0,0,0
116963261,15,0,0,0
69218291,325,0,0,0
15148136,23,0,0,0
48,0,0,0,0
274901,11,0,0,0
71542,0,0,0,0
117136632,23,0,0,0
292346,10,0,0,0
254408,10,0,0,0
174686,0,0,0,0
176244,0,0,0,0
57774,0,0,0,0
502630,17,0,0,0
503242,15,0,0,0
303096,8,0,0,0
304080,10,0,0,0
117925534,51,0,0,0
93663,1,0,0,0
36470,0,0,0,0
37679,0,0,0,0
115249410,29,0,0,0
117281147,11,0,0,0
64186338,66,0,0,0
62384363,26,0,0,0
71205,1,0,0,0
71180,1,0,0,0
71294,1,0,0,0
71241,1,0,0,0
71898,1,0,0,0
117255155,12,0,0,0
299373,12,0,0,0
142644,8,0,0,0
63889605,41,0,0,0
5225227,1,0,0,0
117273373,17,0,0,0
5434608,1,0,0,0
5434517,1,0,0,0
5434945,1,0,0,0
115534971,14,0,0,0
0,1,0,0,0
242196,8,0,0,0
118361735,34,0,0,0
117245348,161,0,0,0
118415333,35,0,0,0
400539,9,0,0,0
575568,9,0,0,0
576820,12,0,0,0
116745975,21,0,0,0
265744,4,0,0,0
3254785,3,0,0,0
61088,0,0,0,0
77040,4,0,0,0
59496,0,0,0,0
59753,0,0,0,0
77350,4,0,0,0
3210529,3,0,0,0
3410807,3,0,0,0
17846,0,0,0,0
47249,4,0,0,0
14768,0,0,0,0
158860,0,0,0,0
58559,0,0,0,0
45323,0,0,0,0
99919,4,0,0,0
47482,4,0,0,0
258749,0,0,0,0
3190060,3,0,0,0
3590138,3,0,0,0
55,0,0,0,0
88,0,0,0,0
206,2,0,0,0
717906,2,0,0,0
59339,2,0,0,0
233,2,0,0,0
194,2,0,1,0
200,2,0,1,0
223778,2,0,0,0
870,2,0,0,0
207,2,0,0,0
180,2,0,1,0
296847,2,0,0,0
24175,2,0,0,0
295753,2,0,0,0
24449,2,0,0,0
149180,2,0,0,0
292234,2,0,0,0
334779,2,0,0,0
23784,2,0,0,0
23950,2,0,0,0
196,2,0,1,0
175,2,0,1,0
296821,2,0,0,0
157007,2,0,0,0
181,2,0,1,0
130423,2,0,0,0
315661,2,0,0,0
146,2,0,1,0
165,2,0,1,0
246,2,0,0,0
196,2,0,1,0
23905,2,0,0,0
296229,2,0,0,0
78750,2,0,0,0
308279,2,0,0,0
207,2,0,0,0
162,2,0,1,0
179,2,0,1,0
50040,2,0,0,0
61911,2,0,0,0
168,2,0,1,0
162,2,0,1,0
184,2,0,1,0
127,2,0,1,0
180,2,0,1,0
220,2,0,0,0
170,2,0,1,0
183,2,0,1,0
195,2,0,1,0
50155,2,0,0,0
164,2,0,1,0
167,2,0,1,0
119938,2,0,0,0
184,2,0,1,0
246,2,0,0,0
183,2,0,1,0
178,2,0,1,0
108680,2,0,0,0
156,2,0,1,0
50444,2,0,0,0
150227,2,0,0,0
209,2,0,0,0
31111,4,0,0,0
145626,2,0,0,0
156,2,0,1,0
61230,2,0,0,0
178,2,0,1,0
170,2,0,1,0
23706,2,0,0,0
61275,2,0,0,0
63593,2,0,0,0
86588,4,0,0,0
30478,4,0,0,0
86075,4,0,0,0
50013,2,0,0,0
60854,2,0,0,0
165,2,0,1,0
24227,2,0,0,0
76718,2,0,0,0
24011,2,0,0,0
94505,4,0,0,0
176,2,0,1,0
48490,2,0,0,0
182,2,0,1,0
228,2,0,0,0
60943,2,0,0,0
101396,4,0,0,0
174,2,0,1,0
60158,2,0,0,0
24149,2,0,0,0
168,2,0,1,0
212,2,0,0,0
172,2,0,1,0
48229,2,0,0,0
47062,2,0,0,0
24415,2,0,0,0
46673,2,0,0,0
47895,2,0,0,0
59983,2,0,0,0
30461,4,0,0,0
179,2,0,1,0
222780,2,0,0,0
210,2,0,0,0
37224,4,0,0,0
37642,4,0,0,0
221,2,0,0,0
149,2,0,1,0
30680,4,0,0,0
161,2,0,1,0
155,2,0,1,0
91073,4,0,0,0
197,2,0,1,0
24493,2,0,0,0
187,2,0,1,0
163,2,0,1,0
189,2,0,1,0
207,2,0,0,0
60192,2,0,0,0
361,2,0,0,0
31029,4,0,0,0
145348,2,0,0,0
23945,2,0,0,0
23771,2,0,0,0
61997,2,0,0,0
213,2,0,0,0
50197,2,0,0,0
155,2,0,1,0
51209,2,0,0,0
145,2,0,1,0
156,2,0,1,0
24428,2,0,0,0
194,2,0,1,0
23686,2,0,0,0
332,2,0,0,0
127176,2,0,0,0
211,2,0,0,0
23850,2,0,0,0
256,2,0,0,0
24324,2,0,0,0
86026,2,0,0,0
80720,2,0,0,0
201,2,0,0,0
23657,2,0,0,0
47486,2,0,0,0
30299,4,0,0,0
168,2,0,1,0
177,2,0,1,0
158,2,0,1,0
24040,2,0,0,0
211,2,0,0,0
24048,2,0,0,0
185,2,0,1,0
24244,2,0,0,0
215,2,0,0,0
170,2,0,1,0
23881,2,0,0,0
221837,2,0,0,0
60824,2,0,0,0
185,2,0,1,0
211,2,0,0,0
24195,2,0,0,0
201829,5,0,0,0
373922,18,0,0,0
348597,7,0,0,0
543186,8,0,0,0
348648,7,0,0,0
541201,8,0,0,0
539893,7,0,0,0
542134,8,0,0,0
542151,8,0,0,0
617219,8,0,0,0
540020,7,0,0,0
539997,8,0,0,0
5248289,8,0,0,0
6150522,7,0,0,0
6152304,6,0,0,0
6149950,5,0,0,0
6152579,7,0,0,0
6467678,17,0,0,0
65777399,582,0,0,0
117804719,65,0,0,0
485104,6,0,0,0
118988951,141,0,0,0
5261181,13,0,0,0
5261234,6,0,0,0
5925702,2,0,0,0
5925678,2,0,0,0
5930020,2,0,0,0
8171,0,0,0,0
77,0,0,0,0
71,0,0,0,0
250,0,0,0,0
154261,10,0,0,0
100850,9,0,0,0
24553,0,0,0,0
102743,10,0,0,0
15622,0,0,0,0
36128,0,0,0,0
5876940,8,0,0,0
5975665,7,0,0,0
4,1,0,1,0
10171449,10,0,0,0
39504,0,0,0,0
1016139,3,0,0,0
118345085,38,0,0,0
5977549,4,0,0,0
115243808,20,0,0,0
23847523,6,0,0,0
37775380,7,0,0,0
5493151,1,0,0,0
5726780,1,0,0,0
25266581,6,0,0,0
26709836,6,0,0,0
26709726,7,0,0,0
26808557,6,0,0,0
31244430,7,0,0,0
38796934,7,0,0,0
5793469,1,0,0,0
5734453,1,0,0,0
26017722,6,0,0,0
29251436,6,0,0,0
79,0,0,0,0
47,0,0,0,0
63,0,0,0,0
65,0,0,0,0
234,0,0,0,0
82,0,0,0,0
108,0,0,0,0
109,0,0,0,0
113,0,0,0,0
78,0,0,0,0
101703,9,0,0,0
102069,10,0,0,0
101547,10,0,0,0
89965,0,0,0,0
155690,0,0,0,0
155712,0,0,0,0
117328815,13,0,0,0
5851191,4,0,0,0
10527317,9,0,0,0
5259211,5,0,0,0
5259611,5,0,0,0
10307051,8,0,0,0
10710169,9,0,0,0
14,3,1,1,0
129,0,0,0,0
136,0,0,0,0
129,0,0,0,0
5259344,4,0,0,0
10523631,8,0,0,0
112,0,0,0,0
105049,4,0,0,0
74474,0,0,0,0
5828821,1,0,0,0
6045975,6,0,0,0
6045897,6,0,0,0
6046365,6,0,0,0
115339890,31,0,0,0
447019,13,0,0,0
117068648,12,0,0,0
116942771,19,0,0,0
116949595,21,0,0,0
185544,27,0,0,0
117022127,12,0,0,0
60758333,12,0,0,0
5753127,7,0,0,0
61524518,18,0,0,0
60521299,9,0,0,0
10326613,12,0,0,0
5033583,5,0,0,0
109863,6,0,0,0
84487,0,0,0,0
242272,7,0,0,0
278466,0,0,0,0
5688429,5,0,0,0
5709010,4,0,0,0
5514455,5,0,0,0
62202873,18,0,0,0
432669,34,0,0,0
434900,34,0,0,0
438597,34,0,0,0
543540,8,0,0,0
15006,0,0,0,0
673632,8,0,0,0
24381,1,0,0,0
23807,1,0,0,0
24169,1,0,0,0
15315,0,0,0,0
90888,4,0,0,0
130064,7,0,0,0
15378,0,0,0,0
117133353,15,0,0,0
115565845,16,0,0,0
115565810,16,0,0,0
6013363,1,0,0,0
117084187,14,0,0,0
117084140,15,0,0,0
20170007,10,0,0,0
5365365,6,0,0,0
5258860,6,0,0,0
5258774,5,0,0,0
5258852,5,0,0,0
60600541,17,0,0,0
60605976,16,0,0,0
60601624,17,0,0,0
23878,2,0,0,0
231,2,0,0,0
1029652,3,0,0,0
1772847,23,0,0,0
158,0,0,0,0
5914303,1,0,0,0
5914338,1,0,0,0
46067870,9,0,0,0
46075486,9,0,0,0
15231,1,0,0,0
15229,1,0,0,0
10925845,10,0,0,0
191,0,0,0,0
116689792,22,0,0,0
5378098,6,0,0,0
115823575,19,0,0,0
5168692,7,0,0,0
116146136,23,0,0,0
3,0,1,1,0
3263469,1,0,0,0
116624144,20,0,0,0
6003963,7,0,0,0
117885126,16,0,0,0
40011698,5,0,0,0
50395,1,0,0,0
1308037,8,0,0,0
50329098,13,0,0,0
3008223,0,0,0,0
3334124,1,0,0,0
49,0,0,0,0
115789086,14,0,0,0
49,0,1,1,0
3,0,1,1,0
116445223,19,0,0,0
5245844,1,0,0,0
5233340,1,0,0,0
117770319,13,0,0,0
116641303,19,0,0,0
85130287,13,0,0,0
85132151,13,0,0,0
115999558,15,0,0,0
115996523,16,0,0,0
115995738,15,0,0,0
115998280,18,0,0,0
116914077,14,0,0,0
917446,11,0,0,0
86903,1,0,0,0
65574737,14,0,0,0
15252261,10,0,0,0
95860579,49,0,0,0
118175270,21,0,0,0
113951670,16,0,0,0
117868898,92,0,0,0
719458,7,0,0,0
117284066,12,0,0,0
689796,9,0,0,0
118143352,13,0,0,0
66988493,29,0,0,0
117479599,12,0,0,0
56384,1,0,0,0
119400569,24,0,0,0
116745827,22,0,0,0
117521491,19,0,0,0
5359038,1,0,0,0
110064192,14,0,0,0
105216341,11,0,0,0
116568443,39,0,0,0
117923598,12,0,0,0
118345813,32,0,0,0
63442010,2,0,0,0
309574,9,0,0,0
117026604,14,0,0,0
1841758,1,0,0,0
42120,1,0,0,0
42777,1,0,0,0
41800,1,0,0,0
42238,1,0,0,0
2751439,1,0,0,0
48,0,0,0,0
30784671,6,0,0,0
30297998,6,0,0,0
30314378,6,0,0,0
10571729,5,0,0,0
30125088,12,0,0,0
35637,1,0,0,0
36250,1,0,0,0
35919,1,0,0,0
36279,1,0,0,0
30894678,10,0,0,0
117404463,72,0,0,0
6070989,6,0,0,0
40569624,17,0,0,0
6004604,6,0,0,0
115986388,20,0,0,0
502,1,0,0,0
47478,4,0,0,0
47276,4,0,0,0
13134,0,0,0,0
39549,0,0,0,0
3578909,3,0,0,0
23260,1,0,0,0
294454,4,0,0,0
132284,4,0,0,0
134843,0,0,0,0
65581,0,0,0,0
134165,4,0,0,0
134221,4,0,0,0
182581,4,0,0,0
70982,0,0,0,0
134963,0,0,0,0
134935,0,0,0,0
3432014,3,0,0,0
23174,1,0,0,0
116753260,20,0,0,0
24626,2,0,0,0
267,2,0,0,0
208,2,0,0,0
107416,2,0,0,0
181,2,0,1,0
23997,2,0,0,0
24311,2,0,0,0
348,2,0,0,0
48792,2,0,0,0
24724,2,0,0,0
50545,2,0,0,0
112274,2,0,0,0
253,2,0,0,0
74284,2,0,0,0
49409,2,0,0,0
160182,2,0,0,0
24206,2,0,0,0
219,2,0,0,0
193,2,0,1,0
49993,2,0,0,0
259,2,0,0,0
24413,2,0,0,0
1039,2,0,0,0
311,2,0,0,0
50680,2,0,0,0
245,2,0,0,0
48434,2,0,0,0
58286,2,0,0,0
195,2,0,1,0
193,2,0,1,0
24323,2,0,0,0
51829,2,0,0,0
236,2,0,0,0
25007,2,0,0,0
23850,2,0,0,0
227,2,0,0,0
24093,2,0,0,0
208,2,0,0,0
24229,2,0,0,0
81912,2,0,0,0
273,2,0,0,0
234,2,0,0,0
47086,2,0,0,0
94666,2,0,0,0
261,2,0,0,0
271,2,0,0,0
216,2,0,0,0
215,2,0,0,0
215,2,0,0,0
199,2,0,1,0
24529,2,0,0,0
212,2,0,0,0
206,2,0,0,0
367,2,0,0,0
218,2,0,0,0
200,2,0,1,0
1214,2,0,0,0
204,2,0,0,0
270,2,0,0,0
205,2,0,0,0
202,2,0,0,0
275,2,0,0,0
196,2,0,1,0
355,2,0,0,0
215,2,0,0,0
83706,2,0,0,0
256,2,0,0,0
211,2,0,0,0
47555,2,0,0,0
245,2,0,0,0
24792,2,0,0,0
47908,2,0,0,0
26444,2,0,0,0
365,2,0,0,0
168,2,0,1,0
25178,2,0,0,0
304,2,0,0,0
119567,2,0,0,0
24749,2,0,0,0
103,2,0,1,0
61228,2,0,0,0
182,2,0,1,0
24884,2,0,0,0
196,2,0,1,0
71383,2,0,0,0
310,2,0,0,0
23882,2,0,0,0
24269,2,0,0,0
259,2,0,0,0
203,2,0,0,0
192,2,0,1,0
61003,2,0,0,0
49786,2,0,0,0
25042,2,0,0,0
48725,2,0,0,0
50302,2,0,0,0
351,2,0,0,0
307,2,0,0,0
207,2,0,0,0
239,2,0,0,0
333,2,0,0,0
239,2,0,0,0
222,2,0,0,0
24349,2,0,0,0
48866,2,0,0,0
147,2,0,1,0
78289,2,0,0,0
273,2,0,0,0
60363,2,0,0,0
84622,2,0,0,0
24125,2,0,0,0
60726,2,0,0,0
225,2,0,0,0
72480,2,0,0,0
48579,2,0,0,0
47185,2,0,0,0
24086,2,0,0,0
274,2,0,0,0
427,2,0,0,0
328,2,0,0,0
271,2,0,0,0
225,2,0,0,0
24613,2,0,0,0
1098404,2,0,0,0
221169,2,0,0,0
180245,2,0,0,0
177,2,0,1,0
122964,2,0,0,0
214,2,0,0,0
378781,2,0,0,0
28317,2,0,0,0
50310,2,0,0,0
281,2,0,0,0
221,2,0,0,0
94047,2,0,0,0
50706,2,0,0,0
871,2,0,0,0
188,2,0,1,0
85260,2,0,0,0
23626,2,0,0,0
67859,2,0,0,0
179,2,0,1,0
24275,2,0,0,0
23893,2,0,0,0
24247,2,0,0,0
23885,2,0,0,0
225,2,0,0,0
46563,2,0,0,0
247,2,0,0,0
240,2,0,0,0
46125,2,0,0,0
59865,2,0,0,0
258,2,0,0,0
213,2,0,0,0
224,2,0,0,0
84142,2,0,0,0
23837,2,0,0,0
305,2,0,0,0
246,2,0,0,0
192,2,0,1,0
1229,2,0,0,0
241,2,0,0,0
203,2,0,0,0
198,2,0,1,0
121060,2,0,0,0
30734,2,0,0,0
23826,2,0,0,0
185,2,0,1,0
262,2,0,0,0
7149865,4,0,0,0
48226,2,0,0,0
1226,2,0,0,0
272,2,0,0,0
1339,2,0,0,0
158,2,0,1,0
76902,2,0,0,0
161,2,0,1,0
48135,2,0,0,0
1175,2,0,0,0
329,2,0,0,0
154785,2,0,0,0
1168,2,0,0,0
185,2,0,1,0
52644,2,0,0,0
195,2,0,1,0
62147,2,0,0,0
23932,2,0,0,0
47580,2,0,0,0
250,2,0,0,0
114526,2,0,0,0
48419,2,0,0,0
48273,2,0,0,0
23863,2,0,0,0
25680,2,0,0,0
48256,2,0,0,0
213,2,0,0,0
24572,2,0,0,0
238,2,0,0,0
377,2,0,0,0
30785,2,0,0,0
85081,2,0,0,0
24507,2,0,0,0
24266,2,0,0,0
123279,2,0,0,0
48308,2,0,0,0
228,2,0,0,0
24529,2,0,0,0
232,2,0,0,0
1203,2,0,0,0
186366,2,0,0,0
50163,2,0,0,0
49641,2,0,0,0
72531,2,0,0,0
