Flow Duration,Flow Bytes/s,Fwd Packets/s,DDoS_Predicted,Ground_Label
23796,12775,84,0,0
166,1771084,12048,0,0
69424,7000,58,0,0
390,687179,5128,0,0
218,1486239,9174,0,0
59909,3939,33,0,0
115804,8704,35,0,0
206,2601942,9709,0,0
233,1854077,8584,0,0
208,1134615,9615,0,0
152,1210526,13158,0,0
24052,15466,83,0,0
238,823529,8403,0,0
61344,8477,65,0,0
59362,5761,67,0,0
198,989899,10101,0,0
160,1225000,12500,0,0
215,1060465,9302,0,0
167,1676647,11976,0,0
161683,2833,25,0,0
69622,5544,57,0,0
23777,6897,84,0,0
170,941176,11765,0,0
189,846561,10582,0,0
25088,35714,159,0,0
386497,900,10,0,0
196330,1701,20,0,0
224,1875000,8929,0,0
100794,4663,40,0,0
165,945455,12121,0,0
61663,5060,65,0,0
188,1127660,10638,0,0
47347,7477,84,0,0
48660,8015,82,0,0
179,916201,11173,0,0
28914,35692,138,0,0
209,1253589,9569,0,0
24068,13213,83,0,0
7344403,62,1,1,0
26127,15616,153,0,0
774414,426,5,0,0
25599,24220,156,0,0
48371,12073,83,0,0
24153,10930,83,0,0
190,1557895,10526,0,0
64147,9977,62,0,0
25910,41374,154,0,0
181,1215470,11050,0,0
1678,157330,1192,0,0
49609,17900,81,0,0
71790,5460,56,0,0
273,2666667,7326,0,0
168,1833333,11905,0,0
52163,9930,77,0,0
291,1257732,6873,0,0
47376,17435,84,0,0
196,1163265,10204,0,0
184,1739130,10870,0,0
182,2065934,10989,0,0
69883,8643,57,0,0
170,1270588,11765,0,0
191,2366492,10471,0,0
60190,4453,33,0,0
83077,4526,48,0,0
163,932515,12270,0,0
262,1511450,7634,0,0
174,1310345,11494,0,0
61016,8129,33,0,0
46983,5917,85,0,0
48408,6073,41,0,0
48639,6045,82,0,0
108874,3747,37,0,0
54481,11233,73,0,0
28374,13815,141,0,0
235,1378723,8511,0,0
109690,3811,36,0,0
99773,2826,40,0,0
96811,2913,41,0,0
243,855967,8230,0,0
157,1324841,12739,0,0
172,1883721,11628,0,0
179,1810056,11173,0,0
26670,24297,150,0,0
289,2062284,6920,0,0
217,1493088,9217,0,0
156,1333333,12821,0,0
197,1644670,10152,0,0
195,1661538,10256,0,0
24802,23224,161,0,0
153,1359477,13072,0,0
24644,16880,162,0,0
48637,8389,82,0,0
220,927273,9091,0,0
23936,13536,84,0,0
177,858757,11299,0,0
61312,5611,65,0,0
23946,11944,84,0,0
161,1291925,12422,0,0
74136,4613,54,0,0
195,1661538,10256,0,0
248,1306452,8065,0,0
177,1107345,11299,0,0
10170810,54,0,1,0
203,1596059,9852,0,0
75749,4964,53,0,0
61054,6060,66,0,0
148936,3196,27,0,0
47811,4560,84,0,0
76826,4686,52,0,0
237,919831,8439,0,0
180,1311111,11111,0,0
47081,7774,85,0,0
50845,7316,79,0,0
23804,14451,84,0,0
193,808290,10363,0,0
196,1653061,10204,0,0
161,1093168,12422,0,0
244139,1622,16,0,0
48750,5087,82,0,0
202,1603960,9901,0,0
48831,4587,82,0,0
208,769231,9615,0,0
161,993789,12422,0,0
161,968944,12422,0,0
198,2242424,10101,0,0
172159,1847,23,0,0
61515,10827,65,0,0
48505,6267,82,0,0
61406,4560,65,0,0
12331,26275,162,0,0
173,2289017,11561,0,0
262,610687,7634,0,0
158,1113924,12658,0,0
89112,5072,45,0,0
968,280992,2066,0,0
186,838710,10753,0,0
23805,13611,84,0,0
254152,2290,16,0,0
24917,21030,161,0,0
212,924528,9434,0,0
60037,4864,67,0,0
24245,24747,82,0,0
225,2346667,8889,0,0
24380,32814,164,0,0
138556,3147,29,0,0
10725334,1081,3,1,0
187,1272727,10695,0,0
168,1357143,11905,0,0
1050,226667,1905,0,0
116829493,799,0,1,0
4047677,1403,2,1,0
107316,112,19,0,0
2719908,2207,3,1,0
92490,130,22,0,0
2429386,3034,4,1,0
120,100000,16667,0,0
2375829,2222,3,1,0
305405,213,10,0,0
525518,12024,11,0,0
5514193,656,1,1,0
22227,2924,135,0,0
116849744,121,0,1,0
6945319,579,1,1,0
119660395,87,0,1,0
11622515,676,1,1,0
136,88235,14706,0,0
2569172,3229,3,1,0
265169,162,11,0,0
37860,1136,79,0,0
718181,12001,13,0,0
10936192,746,1,1,0
208,57692,9615,0,0
8484726,540,1,1,0
5620132,653,1,1,0
66659,180,30,0,0
114830,105,17,0,0
11596945,685,1,1,0
85945,140,23,0,0
5626556,33,1,1,0
3880673,1930,2,1,0
6691324,963,1,1,0
1404602,9,1,1,0
5900543,678,1,1,0
360790,3836,14,0,0
118597085,49,0,1,0
63826939,70,0,1,0
6690616,505,1,1,0
118425649,41,0,1,0
122500,98,24,0,0
6803846,2,0,1,0
394652,5737,13,0,0
278645,43,11,0,0
618794,3601,8,0,0
36612139,62,0,1,0
31720024,280,0,1,0
5939144,2,1,1,0
5939028,2,1,1,0
191,62827,10471,0,0
119886360,80,0,1,0
5508767,2,1,1,0
5599253,2,1,1,0
19778120,115,0,1,0
25956160,89,0,1,0
161,74534,12422,0,0
77,155844,25974,0,0
82749413,233,0,1,0
5441673,2,1,1,0
5441780,2,1,1,0
51182369,37,0,1,0
80624175,23,0,1,0
6041907,2,0,1,0
76270321,87,0,1,0
91219040,49,0,1,0
72263056,94,0,1,0
5701117,2,1,1,0
5700472,2,1,1,0
5773979,2,1,1,0
52028276,44,0,1,0
112999080,40,0,1,0
118295774,39,0,1,0
6691686,2,0,1,0
6692030,2,0,1,0
6750878,2,0,1,0
90135358,49,0,1,0
92,130435,21739,0,0
116992898,12,0,1,0
118133345,184,0,1,0
4900676,46,1,1,0
77201,635,39,0,0
98747103,94,0,1,0
63565341,94,0,1,0
6692118,803,1,1,0
63337882,109,0,1,0
67484551,122,0,1,0
69903070,158,0,1,0
66062564,176,0,1,0
64626129,104,0,1,0
6944980,688,1,1,0
61783511,104,0,1,0
63118575,75,0,1,0
64167919,234,0,1,0
63032706,73,0,1,0
6945556,491,1,1,0
75459749,128,0,1,0
118090291,34,0,1,0
21597834,381,0,1,0
6691532,944,1,1,0
100964,27634,30,0,0
101525,27461,30,0,0
99157,121,20,0,0
99661,120,20,0,0
5531988,3,1,1,0
273118,9930,11,0,0
444372,27,5,0,0
596504,4557,7,0,0
1542647,8,1,1,0
99720,120,20,0,0
264950,10228,11,0,0
253132,11010,12,0,0
375988,7202,8,0,0
399225,6793,8,0,0
316726,38,6,0,0
277232,43,7,0,0
5722332,2,1,1,0
418899,43,7,0,0
318783,8507,9,0,0
274572,44,7,0,0
537440,9923,22,0,0
47050702,1825,1,1,0
198,292929,15152,0,0
62922532,123,0,1,0
5435663,88,1,1,0
63203880,83,0,1,0
12128926,507,1,1,0
12129264,437,1,1,0
5497208,659,2,1,0
6721580,538,1,1,0
114168686,926,0,1,0
64182028,99,0,1,0
6691674,847,1,1,0
34026691,198,0,1,0
117652712,62,0,1,0
607730,2381,8,0,0
115937225,13,0,1,0
115596356,13,0,1,0
117718940,55,0,1,0
5113357,35,1,1,0
119396617,242,0,1,0
119585453,213,0,1,0
62596673,688,0,1,0
119398407,394,0,1,0
2194238,3060,5,1,0
2330540,2881,5,1,0
61978812,312,0,1,0
2302405,2918,5,1,0
2555047,2630,4,1,0
60838028,100,0,1,0
60838486,100,0,1,0
69540758,197,0,1,0
61273698,101,0,1,0
61273300,101,0,1,0
61302369,102,0,1,0
62257368,85,0,1,0
5264703,711,2,1,0
61249292,74,0,1,0
64658952,114,0,1,0
14387858,452,1,1,0
3061418,3500,4,1,0
5759,2084,347,0,0
67737357,106,0,1,0
10374493,834,1,1,0
10375284,835,1,1,0
10352953,836,1,1,0
10721734,1201,1,1,0
5701685,135,1,1,0
149,80537,6711,0,0
74473,161,27,0,0
73696,244,27,0,0
96016,125,21,0,0
89134,135,22,0,0
12780502,657,1,1,0
13106688,806,1,1,0
6372103,121,1,1,0
6804337,113,1,1,0
6804933,113,1,1,0
305454,39,7,0,0
83636,143,24,0,0
12874655,581,1,1,0
192,62500,10417,0,0
119043117,56,0,1,0
3252351,4410,4,1,0
3254188,7669,6,1,0
3274334,3777,4,1,0
3256140,7050,6,1,0
3274120,6650,5,1,0
63476054,1385,1,1,0
1059969,11,2,1,0
1058486,11,2,1,0
1057021,11,2,1,0
1415220,8,1,1,0
1550949,8,1,1,0
118987899,85,0,1,0
4936535,37,1,1,0
12221,3519,245,0,0
74457898,100,0,1,0
7475946,2,0,1,0
113763772,33,0,1,0
113810738,33,0,1,0
5702103,816,2,1,0
117473078,66,0,1,0
70455714,96,0,1,0
66936839,82,0,1,0
1175220,4319,6,1,0
1187894,4053,7,1,0
5421653,684,1,1,0
5421987,684,1,1,0
709459,61,4,0,0
722064,60,4,0,0
3763209,1883,2,1,0
1471620,44,2,1,0
1976393,3196,4,1,0
412173,158,7,0,0
1184495,5337,7,1,0
5721834,876,2,1,0
302935,215,10,0,0
2984768,1622,2,1,0
609717,71,5,0,0
16259865,265,1,1,0
156,76923,12821,0,0
38044639,210,0,1,0
4545755,2459,2,1,0
310665,58,10,0,0
921059,9755,9,0,0
928165,12266,9,0,0
923205,10218,9,0,0
923578,11132,9,0,0
112760,106,9,0,0
112652,107,9,0,0
120691,99,8,0,0
112425,107,9,0,0
2259318,2298,4,1,0
2564609,6675,5,1,0
29094,412,69,0,0
179,67039,11173,0,0
1968176,3235,5,1,0
2219277,342,2,1,0
167,71856,11976,0,0
175,68571,11429,0,0
5562675,2322,2,1,0
6343478,798,1,1,0
481326,25,4,0,0
7707578,656,1,1,0
8982112,702,1,1,0
20379,589,98,0,0
86502,51143,92,0,0
139545,86,14,0,0
66521339,135,0,1,0
63001754,463,0,1,0
1512965,4477,8,1,0
118457841,93,0,1,0
129872,285,8,0,0
4115148,1638,3,1,0
3701464,1821,3,1,0
5246704,801,2,1,0
61226412,84,0,1,0
17990564,323,1,1,0
2000647,1975,3,1,0
39694,302,50,0,0
16624,5775,60,0,0
4,0,750000,0,0
166,0,6024,0,0
240,0,4167,0,0
80,0,12500,0,0
81,0,12346,0,0
4,31000000,500000,1,0
1572635,2959,6,1,0
95147,0,11,0,0
726641,6403,12,0,0
95020,0,11,0,0
59,203390,33898,0,0
4384726,41,1,1,0
4386966,50,1,1,0
13,6846154,76923,0,0
3386770,53,1,1,0
4383505,41,1,1,0
5383787,34,1,1,0
995751,18,3,0,0
63592319,4,0,1,0
5070624,2,0,1,0
116618578,5,0,1,0
63541859,6,0,1,0
63545087,4,0,1,0
63554066,4,0,1,0
63554471,4,0,1,0
63541879,4,0,1,0
70121378,10,0,1,0
62590235,4,0,1,0
63554382,6,0,1,0
227,1762115,8811,0,0
222,1801802,9009,0,0
48400,5537,41,0,0
190,1410526,10526,0,0
199,1346734,10050,0,0
1973196,3026,8,1,0
151,324503,19868,0,0
110498016,1,0,1,0
110497983,1,0,1,0
7,1714286,142857,0,0
512560,23,4,0,0
56,214286,35714,0,0
119985176,4608,2,1,0
15397616,1,0,1,0
40493128,2,0,1,0
15194910,1,0,1,0
15194838,1,0,1,0
4378948,41,1,1,0
3,4000000,666667,0,0
4,3000000,500000,0,0
4,3000000,500000,0,0
70,171429,14286,0,0
3,4000000,666667,0,0
999709,12,2,0,0
4,7750000,500000,0,0
368,116848,5435,0,0
23936,2546541,1212,0,0
23233,2249903,1248,0,0
15242,7046975,3346,0,0
9941,11400000,5633,1,0
9310,11700000,5263,1,0
24050,2595177,1247,0,0
9526,11900000,5249,1,0
17403,6504741,3103,0,0
12611,1151059,793,0,0
9929,11000000,5136,1,0
14647,9763,205,0,0
15204,3725072,1907,0,0
8605,3374550,1976,0,0
23861,2676669,1341,0,0
12154,11766,247,0,0
9648,11700000,5493,1,0
9527,11900000,5248,1,0
23893,2611727,1214,0,0
1,12000000,2000000,1,0
998684,12,2,0,0
258,46512,7752,0,0
3,4000000,333333,0,0
91,131868,10989,0,0
63,0,15873,0,0
192,348958,20833,0,0
89,134831,11236,0,0
64,0,15625,0,0
58,0,17241,0,0
77,155844,12987,0,0
98,500000,30612,0,0
3,12300000,666667,1,0
56,214286,17857,0,0
128,93750,7813,0,0
102,117647,9804,0,0
30,400000,33333,0,0
57,210526,17544,0,0
54,222222,18519,0,0
95,126316,10526,0,0
122,98361,8197,0,0
44,272727,22727,0,0
4,3000000,500000,0,0
47,255319,21277,0,0
255,47059,7843,0,0
4,3000000,500000,0,0
87,137931,11494,0,0
41,292683,24390,0,0
3,4000000,666667,0,0
8,1500000,125000,0,0
60,200000,16667,0,0
16,4750000,187500,0,0
7,10900000,428571,1,0
140,628571,21429,0,0
1,12000000,2000000,1,0
3,12300000,666667,1,0
69,0,14493,0,0
4,9250000,500000,0,0
3,12300000,666667,1,0
3,4000000,666667,0,0
999923,12,2,0,0
410591,127,2,0,0
95,126316,10526,0,0
98,122449,10204,0,0
23,521739,43478,0,0
686,62682,4373,0,0
48,0,20833,0,0
60,0,16667,0,0
75,0,13333,0,0
21,0,47619,0,0
100,0,10000,0,0
1,37000000,2000000,1,0
1,37000000,2000000,1,0
28,428571,35714,0,0
80,150000,12500,0,0
182,236264,10989,0,0
58,206897,17241,0,0
104,0,9615,0,0
1,12000000,2000000,1,0
19,631579,52632,0,0
94,127660,10638,0,0
190,63158,10526,0,0
56,0,17857,0,0
121,99174,16529,0,0
4356,4132,689,0,0
3,4000000,666667,0,0
5,2400000,200000,0,0
30,400000,33333,0,0
72,166667,13889,0,0
80,150000,12500,0,0
84,0,11905,0,0
49,244898,20408,0,0
57,0,17544,0,0
79,0,12658,0,0
3,12300000,666667,1,0
110379,163,27,0,0
18,666667,111111,0,0
4,3000000,500000,0,0
3,4000000,666667,0,0
3,4000000,666667,0,0
285448,42,7,0,0
117,102564,8547,0,0
67,179104,14925,0,0
27,444444,37037,0,0
3,4000000,666667,0,0
996811,12,2,0,0
4,3000000,500000,0,0
205,58537,9756,0,0
3,12300000,666667,1,0
1,37000000,2000000,1,0
3,4000000,666667,0,0
1,12000000,2000000,1,0
3,4000000,666667,0,0
4,3000000,500000,0,0
999353,12,2,0,0
39400,305,51,0,0
39,307692,25641,0,0
56,214286,17857,0,0
74,162162,13514,0,0
60,200000,16667,0,0
46,260870,21739,0,0
46,260870,21739,0,0
48,250000,41667,0,0
52,230769,19231,0,0
77,155844,12987,0,0
242,49587,8264,0,0
385,46753,5195,0,0
15459,0,194,0,0
12816,1404,234,0,0
3,4000000,666667,0,0
17,705882,58824,0,0
3,4000000,666667,0,0
54,0,18519,0,0
208,177885,9615,0,0
102,117647,9804,0,0
249,172691,8032,0,0
4,9250000,500000,0,0
5,8600000,600000,0,0
5,8600000,600000,0,0
92,130435,10870,0,0
3,10300000,666667,1,0
479,89770,6263,0,0
250,148000,8000,0,0
84,440476,23810,0,0
67,552239,29851,0,0
61,0,16393,0,0
43,279070,23256,0,0
58,206897,17241,0,0
53,0,18868,0,0
1,31000000,2000000,1,0
47,382979,21277,0,0
105,0,9524,0,0
114084,386,26,0,0
55587,4749,36,0,0
6895,22625,435,0,0
6814,22894,440,0,0
769,0,2601,0,0
47,0,42553,0,0
4,3000000,500000,0,0
220,54545,9091,0,0
3,4000000,666667,0,0
0,0,0,0,0
111,0,9009,0,0
4,7750000,500000,0,0
4,7750000,500000,0,0
93,0,10753,0,0
86,0,11628,0,0
82,0,12195,0,0
195,251282,15385,0,0
93,0,10753,0,0
3,12300000,666667,1,0
3,12300000,666667,1,0
3,12300000,666667,1,0
3,4000000,666667,0,0
3,4000000,666667,0,0
1,12000000,2000000,1,0
83392,0,24,0,0
48,250000,41667,0,0
34209,104388,146,0,0
35453,100725,113,0,0
34481,103564,145,0,0
34641,103086,115,0,0
34176,104489,117,0,0
58,0,17241,0,0
28489,1544,70,0,0
7797,0,257,0,0
67,0,14925,0,0
3,4000000,666667,0,0
3,4000000,666667,0,0
70,171429,28571,0,0
48,250000,41667,0,0
3,4000000,666667,0,0
52,230769,19231,0,0
18687,215872,268,0,0
71,169014,14085,0,0
151,79470,6623,0,0
152,78947,6579,0,0
56,0,17857,0,0
64,0,15625,0,0
4,3000000,500000,0,0
4,3000000,500000,0,0
80,0,12500,0,0
3,4000000,666667,0,0
22,545455,45455,0,0
46,260870,43478,0,0
360204,33,6,0,0
3,4000000,666667,0,0
318,0,6289,0,0
4,3000000,500000,0,0
56,214286,17857,0,0
24,500000,41667,0,0
57,210526,17544,0,0
55,0,18182,0,0
70,0,14286,0,0
3,4000000,666667,0,0
22,0,45455,0,0
44,0,68182,0,0
265,0,11321,0,0
3,0,666667,0,0
66,0,15152,0,0
3,0,666667,0,0
48,250000,41667,0,0
3,4000000,666667,0,0
263,988593,7605,0,0
297,902357,6734,0,0
300,833333,6667,0,0
312,878205,6410,0,0
60239921,82,0,1,0
1655810,3570,10,1,0
49,755102,40816,0,0
5131222,1120,2,1,0
116187741,755,0,1,0
5633414,751,1,1,0
5633353,751,1,1,0
5126680,151,1,1,0
5127257,151,1,1,0
119994697,278,0,1,0
110911588,264,0,1,0
119950957,176,0,1,0
116242730,56,0,1,0
5800962,134,1,1,0
115222971,297,0,1,0
5132713,1138,2,1,0
5862137,916,2,1,0
173844,43844,58,0,0
116963261,81,0,1,0
69218291,3195,3,1,0
15148136,2569,1,1,0
48,250000,41667,0,0
274901,16380,29,0,0
71542,168,28,0,0
117136632,146,0,1,0
292346,15984,27,0,0
254408,18392,35,0,0
174686,69,11,0,0
176244,68,11,0,0
57774,208,35,0,0
502630,20749,28,0,0
503242,20718,26,0,0
303096,15229,23,0,0
304080,15180,23,0,0
117925534,368,0,1,0
93663,523,32,0,0
36470,494,82,0,0
37679,478,80,0,0
115249410,118,0,1,0
117281147,45,0,1,0
64186338,320,1,1,0
62384363,131,0,1,0
71205,2991,56,0,0
71180,2992,56,0,0
71294,2988,56,0,0
71241,2990,56,0,0
71898,2963,56,0,0
117255155,44,0,1,0
299373,19758,43,0,0
142644,32977,63,0,0
63889605,209,0,1,0
5225227,2,1,1,0
117273373,41,0,1,0
5434608,2,1,1,0
5434517,2,1,1,0
5434945,2,1,1,0
115534971,11,0,1,0
0,0,0,0,0
242196,19501,45,0,0
118361735,313,0,1,0
117245348,2057,1,1,0
118415333,200,0,1,0
400539,12733,27,0,0
575568,8850,17,0,0
576820,11137,24,0,0
116745975,74,0,1,0
265744,4922,11,0,0
3254785,4,1,1,0
61088,196,33,0,0
77040,16965,39,0,0
59496,202,34,0,0
59753,201,33,0,0
77350,16897,39,0,0
3210529,4,1,1,0
3410807,4,1,1,0
17846,672,112,0,0
47249,27683,63,0,0
14768,813,135,0,0
158860,76,13,0,0
58559,205,34,0,0
45323,265,44,0,0
99919,13071,30,0,0
47482,27505,63,0,0
258749,46,8,0,0
3190060,4,1,1,0
3590138,3,1,1,0
55,218182,36364,0,0
88,136364,22727,0,0
206,990291,9709,0,0
717906,591,6,0,0
59339,6235,67,0,0
233,1218884,8584,0,0
194,845361,10309,0,0
200,860000,10000,0,0
223778,1993,18,0,0
870,252874,2299,0,0
207,1004831,9662,0,0
180,1377778,11111,0,0
296847,1462,13,0,0
24175,13402,83,0,0
295753,1467,14,0,0
24449,9653,82,0,0
149180,2909,27,0,0
292234,1465,14,0,0
334779,1296,12,0,0
23784,6895,84,0,0
23950,7182,84,0,0
196,1408163,10204,0,0
175,1188571,11429,0,0
296821,1462,13,0,0
157007,3134,25,0,0
181,1171271,11050,0,0
130423,3328,31,0,0
315661,1375,13,0,0
146,1972603,13699,0,0
165,1406061,12121,0,0
246,796748,8130,0,0
196,1346939,10204,0,0
23905,11880,84,0,0
296229,1465,14,0,0
78750,5511,51,0,0
308279,1408,13,0,0
207,1256039,9662,0,0
162,1135802,12346,0,0
179,1094972,11173,0,0
50040,5196,40,0,0
61911,7301,65,0,0
168,1023810,11905,0,0
162,1061728,12346,0,0
184,1282609,10870,0,0
127,1637795,15748,0,0
180,1600000,11111,0,0
220,1072727,9091,0,0
170,1152941,11765,0,0
183,1245902,10929,0,0
195,1476923,10256,0,0
50155,7417,80,0,0
164,975610,12195,0,0
167,1101796,11976,0,0
119938,2751,33,0,0
184,1260870,10870,0,0
246,1178862,8130,0,0
183,1639344,10929,0,0
178,1438202,11236,0,0
108680,2944,37,0,0
156,1282051,12821,0,0
50444,5035,79,0,0
150227,2303,27,0,0
209,1052632,9569,0,0
31111,16843,129,0,0
145626,3791,27,0,0
156,1128205,12821,0,0
61230,5455,65,0,0
178,1168539,11236,0,0
170,1400000,11765,0,0
23706,7424,84,0,0
61275,5843,65,0,0
63593,4875,63,0,0
86588,3788,46,0,0
30478,23755,131,0,0
86075,5298,46,0,0
50013,4599,80,0,0
60854,6244,66,0,0
165,1236364,12121,0,0
24227,14777,83,0,0
76718,4145,52,0,0
24011,9829,83,0,0
94505,6137,42,0,0
176,1272727,11364,0,0
48490,8620,82,0,0
182,1582418,10989,0,0
228,1008772,8772,0,0
60943,5612,66,0,0
101396,5405,39,0,0
174,1643678,11494,0,0
60158,7580,66,0,0
24149,13085,83,0,0
168,1166667,11905,0,0
212,2094340,9434,0,0
172,1046512,11628,0,0
48229,7962,83,0,0
47062,13727,85,0,0
24415,11386,82,0,0
46673,6128,86,0,0
47895,5596,84,0,0
59983,5502,67,0,0
30461,12869,131,0,0
179,1117318,11173,0,0
222780,1535,18,0,0
210,1123810,9524,0,0
37224,23856,107,0,0
37642,16577,106,0,0
221,1466063,9050,0,0
149,1422819,13423,0,0
30680,18644,130,0,0
161,1590062,12422,0,0
155,1445161,12903,0,0
91073,4392,44,0,0
197,1644670,10152,0,0
24493,13065,82,0,0
187,1732620,10695,0,0
163,1975460,12270,0,0
189,1544974,10582,0,0
207,2937198,9662,0,0
60192,5948,33,0,0
361,897507,5540,0,0
31029,11344,129,0,0
145348,4541,28,0,0
23945,21549,84,0,0
23771,14640,84,0,0
61997,8678,65,0,0
213,2084507,9390,0,0
50197,6056,40,0,0
155,1006452,12903,0,0
51209,7030,78,0,0
145,1075862,13793,0,0
156,1153846,12821,0,0
24428,16211,82,0,0
194,2041237,10309,0,0
23686,11737,84,0,0
332,1228916,6024,0,0
127176,4340,31,0,0
211,1345972,9479,0,0
23850,11824,84,0,0
256,1914063,7813,0,0
24324,14389,82,0,0
86026,4115,46,0,0
80720,4039,50,0,0
201,1990050,9950,0,0
23657,12935,85,0,0
47486,9350,84,0,0
30299,20595,132,0,0
168,1261905,11905,0,0
177,1796610,11299,0,0
158,1316456,12658,0,0
24040,11980,83,0,0
211,1895735,9479,0,0
24048,13473,83,0,0
185,1751351,10811,0,0
24244,14024,82,0,0
215,2065116,9302,0,0
170,1152941,11765,0,0
23881,13400,84,0,0
221837,2371,18,0,0
60824,6313,66,0,0
185,1059459,10811,0,0
211,1895735,9479,0,0
24195,16532,83,0,0
201829,19472,40,0,0
373922,57830,48,0,0
348597,12281,26,0,0
543186,7962,18,0,0
348648,12279,26,0,0
541201,7991,18,0,0
539893,8009,19,0,0
542134,7978,18,0,0
542151,7977,18,0,0
617219,6998,15,0,0
540020,8007,19,0,0
539997,8007,19,0,0
5248289,2008,1,1,0
6150522,667,1,1,0
6152304,668,1,1,0
6149950,667,1,1,0
6152579,667,1,1,0
6467678,4094,2,1,0
65777399,16270,6,1,0
117804719,975,0,1,0
485104,8835,21,0,0
118988951,2114,1,1,0
5261181,3291,2,1,0
5261234,707,1,1,0
5925702,2,1,1,0
5925678,2,1,1,0
5930020,2,1,1,0
8171,1469,245,0,0
77,155844,25974,0,0
71,169014,28169,0,0
250,48000,8000,0,0
154261,54246,45,0,0
100850,86197,69,0,0
24553,489,81,0,0
102743,84609,68,0,0
15622,768,128,0,0
36128,332,55,0,0
5876940,1159,2,1,0
5975665,1086,2,1,0
4,3000000,250000,0,0
10171449,566,1,1,0
39504,304,51,0,0
1016139,18,3,1,0
118345085,240,0,1,0
5977549,555,1,1,0
115243808,51,0,1,0
23847523,102,0,1,0
37775380,64,0,1,0
5493151,2,1,1,0
5726780,2,1,1,0
25266581,88,0,1,0
26709836,83,0,1,0
26709726,83,0,1,0
26808557,83,0,1,0
31244430,71,0,1,0
38796934,57,0,1,0
5793469,2,1,1,0
5734453,2,1,1,0
26017722,86,0,1,0
29251436,76,0,1,0
79,151899,25316,0,0
47,255319,42553,0,0
63,190476,31746,0,0
65,184615,30769,0,0
234,51282,8547,0,0
82,146341,24390,0,0
108,111111,18519,0,0
109,110092,18349,0,0
113,106195,17699,0,0
78,153846,25641,0,0
101703,45987,79,0,0
102069,45822,78,0,0
101547,46117,89,0,0
89965,133,22,0,0
155690,77,13,0,0
155712,116,19,0,0
117328815,41,0,1,0
5851191,903,2,1,0
10527317,772,1,1,0
5259211,1004,2,1,0
5259611,1005,2,1,0
10307051,591,1,1,0
10710169,643,1,1,0
14,18500000,71429,1,0
129,93023,15504,0,0
136,88235,14706,0,0
129,93023,15504,0,0
5259344,1004,2,1,0
10523631,646,1,1,0
112,107143,17857,0,0
105049,25759,29,0,0
74474,161,27,0,0
5828821,2,1,1,0
6045975,668,1,1,0
6045897,668,1,1,0
6046365,668,1,1,0
115339890,233,0,1,0
447019,20538,34,0,0
117068648,58,0,1,0
116942771,64,0,1,0
116949595,84,0,1,0
185544,219759,140,0,0
117022127,56,0,1,0
60758333,74,0,1,0
5753127,907,2,1,0
61524518,182,0,1,0
60521299,130,0,1,0
10326613,1423,1,1,0
5033583,1044,2,1,0
109863,50909,55,0,0
84487,142,24,0,0
242272,23152,33,0,0
278466,43,7,0,0
5688429,596,1,1,0
5709010,594,1,1,0
5514455,673,1,1,0
62202873,161,0,1,0
432669,142844,62,0,0
434900,142092,60,0,0
438597,140899,59,0,0
543540,16841,13,0,0
15006,800,133,0,0
673632,13591,10,0,0
